"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000003914","IMBRO/A","2022-12-02T19:12:17+01:00","1976-09-21T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","226.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"calcium","447","Ca","1976-09-21","11.9","mg/l",,,,"onbeslist"
"chloride","508","Cl","1976-09-21","57.0","mg/l",,,,"onbeslist"
"natrium","1262","Na","1976-09-21","30.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1976-09-21","4100.0","ug/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1976-09-21","3.8","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1976-09-21","1.4","mg/l",,,,"goedgekeurd"
"kalium","920","K","1976-09-21","1.1","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1976-09-21","0.56","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1976-09-21","0.05","mg/l",,,,"onbeslist"
"fosfaat","1334","PO4","1976-09-21","0.01","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","1976-09-21","0.003","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1976-09-21","42.1","mg/l",,,,"onbeslist"
,,,,,,,,,
