"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034517","IMBRO/A","2023-01-13T20:49:44+01:00","2000-09-22T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.3","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","5.2","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","42.4","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","16.07","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2000-09-22","53.96","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2000-09-22","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2000-09-22","42.572","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2000-09-22","64.59","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2000-09-22","1.04","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2000-09-22","1.271","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2000-09-22","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2000-09-22","52.833","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2000-09-22","77.106","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2000-09-22","34.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2000-09-22","14.975","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2000-09-22","4.4","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2000-09-22","429.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2000-09-22","0.014","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2000-09-22","45.06","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2000-09-22","33.201","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2000-09-22","13.078","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2000-09-22","15.792","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2000-09-22","3.909","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2000-09-22","0.562","ug/l",,,,"goedgekeurd"
,,,,,,,,,
