"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034510","IMBRO/A","2023-01-13T20:49:18+01:00","1990-02-27T12:00:00+01:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1990-02-27","64.6","ug/l",,,,"goedgekeurd"
"arseen","310","As","1990-02-27","0.27","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1990-02-27","49.11","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1990-02-27","98.83","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1990-02-27","5.88","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1990-02-27","1.65","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1990-02-27","57.06","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1990-02-27","5.24","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1990-02-27","12.2","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1990-02-27","0.06","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1990-02-27","67.38","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1990-02-27","123.12","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1990-02-27","240.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1990-02-27","21.64","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1990-02-27","7.09","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1990-02-27","630.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1990-02-27","0.02","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1990-02-27","50.04","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1990-02-27","76.49","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1990-02-27","2.07","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1990-02-27","13.46","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1990-02-27","25.9","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1990-02-27","2.47","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1990-02-27","2.13","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1990-02-27","0.79","ug/l",,,,"goedgekeurd"
,,,,,,,,,
