"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013759","IMBRO/A","2023-01-09T12:08:18+01:00","2005-10-03T12:00:00+02:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"kobalt","527","Co","2005-10-03","0.5","ug/l",,,"<","goedgekeurd"
"Zuurgraad","1398","pH","2005-10-03","7.1","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2005-10-03","103.5","mS/m",,,,"onbeslist"
"kalium","920","K","2005-10-03","0.57","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2005-10-03","0.4","ug/l",,,"<","goedgekeurd"
"bromide","391","Br","2005-10-03","0.07","mg/l",,,,"goedgekeurd"
"barium","333","Ba","2005-10-03","39.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","2005-10-03","5.0","ug/l",,,"<","goedgekeurd"
"mangaan","1128","Mn","2005-10-03","1.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2005-10-03","14.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","2005-10-03","8.1","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2005-10-03","0.07","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2005-10-03","114.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2005-10-03","11.4","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","2005-10-03","0.03","mg/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2005-10-03","0.04","mg/l",,,,"goedgekeurd"
"fluoride","1853","F","2005-10-03","0.11","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2005-10-03","56.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2005-10-03","11.2","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","2005-10-03","0.01","mg/l",,,"<","goedgekeurd"
"chloride","508","Cl","2005-10-03","32.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2005-10-03","0.8","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2005-10-03","13.7","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2005-10-03","2.2","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2005-10-03","47.0","ug/l",,,,"goedgekeurd"
"vanadium","1642","V","2005-10-03","2.1","ug/l",,,,"goedgekeurd"
"strontium","1501","Sr","2005-10-03","327.0","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2005-10-03","5.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","2005-10-03","1.0","ug/l",,,,"goedgekeurd"
"lithium","1115","Li","2005-10-03","9.8","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2005-10-03","0.5","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
