"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013756","IMBRO/A","2023-01-09T12:08:10+01:00","2002-07-01T12:00:00+02:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","6.95","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","79.5","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"koper","971","Cu","2002-07-01","0.5","ug/l",,,"<","goedgekeurd"
"koolstof organisch","1318","Corg","2002-07-01","1.0","mg/l",,,"<","goedgekeurd"
"chloride","508","Cl","2002-07-01","28.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2002-07-01","20.1","mg/l",,,,"goedgekeurd"
"kobalt","527","Co","2002-07-01","0.5","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2002-07-01","0.4","ug/l",,,"<","goedgekeurd"
"bromide","391","Br","2002-07-01","0.1","mg/l",,,"<","goedgekeurd"
"barium","333","Ba","2002-07-01","40.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","2002-07-01","5.3","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2002-07-01","0.1","ug/l",,,"<","goedgekeurd"
"ijzer","879","Fe","2002-07-01","5.0","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","2002-07-01","0.09","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2002-07-01","121.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","2002-07-01","1.06","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2002-07-01","24.1","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","2002-07-01","0.11","mg/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2002-07-01","0.06","mg/l",,,,"goedgekeurd"
"fluoride","1853","F","2002-07-01","0.12","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2002-07-01","64.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2002-07-01","8.3","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","2002-07-01","0.01","mg/l",,,"<","goedgekeurd"
"aluminium","284","Al","2002-07-01","7.9","ug/l",,,,"goedgekeurd"
"lithium","1115","Li","2002-07-01","9.7","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","2002-07-01","3.02","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2002-07-01","11.0","ug/l",,,,"goedgekeurd"
"vanadium","1642","V","2002-07-01","0.92","ug/l",,,,"goedgekeurd"
"strontium","1501","Sr","2002-07-01","309.0","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2002-07-01","5.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","2002-07-01","1.6","ug/l",,,,"goedgekeurd"
,,,,,,,,,
