"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013782","IMBRO/A","2023-01-09T12:09:18+01:00","2003-11-01T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","90.2","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.96","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"nikkel","1267","Ni","2003-11-01","2.1","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2003-11-01","5.0","ug/l",,,"<","goedgekeurd"
"strontium","1501","Sr","2003-11-01","327.0","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2003-11-01","3.0","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2003-11-01","0.4","ug/l",,,"<","goedgekeurd"
"vanadium","1642","V","2003-11-01","0.5","ug/l",,,"<","goedgekeurd"
"lithium","1115","Li","2003-11-01","6.7","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2003-11-01","0.5","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","2003-11-01","0.46","ug/l",,,,"goedgekeurd"
"kobalt","527","Co","2003-11-01","0.3","ug/l",,,,"goedgekeurd"
"bromide","391","Br","2003-11-01","0.13","mg/l",,,,"goedgekeurd"
"barium","333","Ba","2003-11-01","49.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2003-11-01","0.01","mg/l",,,"<","goedgekeurd"
"arseen","310","As","2003-11-01","5.0","ug/l",,,"<","goedgekeurd"
"mangaan","1128","Mn","2003-11-01","2.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2003-11-01","8.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","2003-11-01","16.6","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2003-11-01","23.7","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2003-11-01","170.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2003-11-01","22.7","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","2003-11-01","0.11","mg/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2003-11-01","0.03","mg/l",,,,"goedgekeurd"
"fluoride","1853","F","2003-11-01","0.16","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2003-11-01","87.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2003-11-01","7.9","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","2003-11-01","0.01","mg/l",,,"<","goedgekeurd"
"chloride","508","Cl","2003-11-01","35.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","2003-11-01","2.21","mg/l",,,,"goedgekeurd"
,,,,,,,,,
