"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000000539","IMBRO/A","2022-11-25T10:47:03+01:00","2009-10-30T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Geleidendheid","3548","GELDHD","2009-10-30","93.8","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2009-10-30","7.05","1",,,,"goedgekeurd"
"zuurstof","1701","O2","2009-10-30","0.05","mg/l",,,,"goedgekeurd"
,,,,,,,,,
