"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000000540","IMBRO/A","2022-11-25T10:47:05+01:00","2010-03-24T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","7.12","1","goedgekeurd",,,,
"zuurstof","1701","O2","0.01","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","88.6","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","11.5","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"mangaan","1128","Mn","2010-03-24","2144.0","ug/l",,,,"onbeslist"
"Zuurgraad","1398","pH","2010-03-24","7.14","1",,,,"goedgekeurd"
"aluminium","284","Al","2010-03-24","10.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2010-03-24","0.22","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2010-03-24","136.88","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2010-03-24","0.1","ug/l",,,"<","goedgekeurd"
"chloride","508","Cl","2010-03-24","47.8","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2010-03-24","0.15","ug/l",,,"<","onbeslist"
"koper","971","Cu","2010-03-24","0.21","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2010-03-24","7766.0","ug/l",,,,"onbeslist"
"waterstofcarbonaat","374","HCO3","2010-03-24","404.0","mg/l",,,,"goedgekeurd"
"kwik","1097","Hg","2010-03-24","0.03","ug/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","2010-03-24","15.22","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","2010-03-24","0.12","ug/l",,,"<","goedgekeurd"
"natrium","1262","Na","2010-03-24","15.39","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","2010-03-24","0.47","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2010-03-24","0.2","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2010-03-24","0.05","mg/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2010-03-24","0.22","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","2010-03-24","3.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2010-03-24","4.13","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2010-03-24","75.0","mg/l",,,,"goedgekeurd"
"Temperatuur","1522","T","2010-03-24","21.5","Cel",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2010-03-24","83.1","mS/m",,,,"goedgekeurd"
,,,,,,,,,
