"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034362","IMBRO/A","2023-01-13T20:39:45+01:00","1991-03-13T12:00:00+01:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1991-03-13","18.83","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1991-03-13","0.19","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1991-03-13","77.34","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1991-03-13","59.46","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1991-03-13","2.86","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1991-03-13","0.63","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","1991-03-13","74.58","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1991-03-13","7.82","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1991-03-13","189.1","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1991-03-13","0.06","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1991-03-13","77.57","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1991-03-13","320.03","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1991-03-13","20.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1991-03-13","9.07","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1991-03-13","15.31","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1991-03-13","10.0","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1991-03-13","0.01","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1991-03-13","51.32","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1991-03-13","0.59","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","1991-03-13","2.07","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1991-03-13","6.54","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1991-03-13","72.35","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1991-03-13","0.98","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1991-03-13","11.68","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1991-03-13","0.11","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
