"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034252","IMBRO/A","2023-01-13T20:32:54+01:00","2007-09-25T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","32.0","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","25.3","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","0.0","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.5","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","4.62","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2007-09-25","4097.936","ug/l",,,,"goedgekeurd"
"arseen","310","As","2007-09-25","1.0","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2007-09-25","52.952","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2007-09-25","30.61","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2007-09-25","0.746","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2007-09-25","0.445","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2007-09-25","32.6","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2007-09-25","4.77","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2007-09-25","3.3","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2007-09-25","0.034","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2007-09-25","54.09","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2007-09-25","135.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2007-09-25","78.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2007-09-25","6.209","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2007-09-25","4.713","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2007-09-25","123.56","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2007-09-25","0.31","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2007-09-25","18.719","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2007-09-25","2.186","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2007-09-25","0.572","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2007-09-25","5.22","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2007-09-25","22.445","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2007-09-25","4.6","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2007-09-25","9.56","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2007-09-25","0.501","ug/l",,,,"goedgekeurd"
,,,,,,,,,
