"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000063135","IMBRO/A","2025-04-11T10:34:59+02:00","1998-02-19T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","118.0","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","8.5","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1998-02-19","37.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1998-02-19","300.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1998-02-19","29.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1998-02-19","9.8","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1998-02-19","16.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1998-02-19","0.63","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1998-02-19","110.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1998-02-19","500.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1998-02-19","0.04","mg/l",,,"<","goedgekeurd"
"ijzer","879","Fe","1998-02-19","790.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
