"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000037629","IMBRO/A","2023-01-16T14:29:20+01:00","2007-09-24T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","1.0","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","101.0","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","265.09","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","14.1","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.31","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2007-09-24","41.144","ug/l",,,,"goedgekeurd"
"arseen","310","As","2007-09-24","0.477","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2007-09-24","80.846","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2007-09-24","192.66","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2007-09-24","0.518","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2007-09-24","0.2","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2007-09-24","103.4","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2007-09-24","7.4","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2007-09-24","262.57","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2007-09-24","0.223","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2007-09-24","0.12","mg/l",,,"<","goedgekeurd"
"strontium","1501","Sr","2007-09-24","218.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2007-09-24","2080.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2007-09-24","4.837","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2007-09-24","8.029","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2007-09-24","97.19","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2007-09-24","2.1","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2007-09-24","151.492","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2007-09-24","0.686","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2007-09-24","0.094","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2007-09-24","0.2","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2007-09-24","53.515","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2007-09-24","4.3","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2007-09-24","0.01","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2007-09-24","0.01","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
