"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000059778","IMBRO/A","2025-04-11T00:48:24+02:00","1989-12-06T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"magnesium","1125","Mg","1989-12-06","186.0","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1989-12-06","86.4","ug/l",,,,"onbeslist"
"cadmium","441","Cd","1989-12-06","0.41","ug/l",,,,"goedgekeurd"
"arseen","310","As","1989-12-06","7.3","ug/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1989-12-06","1.53","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1989-12-06","1278.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1989-12-06","825.0","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1989-12-06","24.1","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1989-12-06","15900.0","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1989-12-06","500.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1989-12-06","130.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1989-12-06","55.0","mg/l",,,,"onbeslist"
"natrium","1262","Na","1989-12-06","438.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1989-12-06","7.3","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1989-12-06","230.0","mS/m",,,,"onbeslist"
"mangaan","1128","Mn","1989-12-06","250.0","ug/l",,,,"goedgekeurd"
"kwik","1097","Hg","1989-12-06","0.05","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1989-12-06","9.0","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1989-12-06","3.3","ug/l",,,,"goedgekeurd"
,,,,,,,,,
