"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000037300","IMBRO/A","2023-01-16T14:13:09+01:00","1998-08-20T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","47.3","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","11.4","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","5.94","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1998-08-20","21.584","ug/l",,,,"goedgekeurd"
"arseen","310","As","1998-08-20","7.267","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1998-08-20","42.16","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1998-08-20","47.29","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1998-08-20","0.936","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1998-08-20","0.699","ug/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1998-08-20","42.104","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1998-08-20","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1998-08-20","118.73","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1998-08-20","147.202","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1998-08-20","1826.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1998-08-20","3.363","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1998-08-20","7.974","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1998-08-20","40.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1998-08-20","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1998-08-20","23.841","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1998-08-20","2.7","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1998-08-20","13.078","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1998-08-20","58.304","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1998-08-20","0.028","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1998-08-20","0.101","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
