"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038140","IMBRO/A","2023-01-16T15:02:35+01:00","1989-06-22T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1989-06-22","46.8","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1989-06-22","87.91","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1989-06-22","7.01","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1989-06-22","423.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1989-06-22","0.17","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1989-06-22","38.9","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1989-06-22","600.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1989-06-22","6.48","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1989-06-22","7.14","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1989-06-22","0.02","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1989-06-22","27.36","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1989-06-22","182.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1989-06-22","8.75","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1989-06-22","0.13","mg/l",,,,"goedgekeurd"
,,,,,,,,,
