"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038126","IMBRO/A","2023-01-16T15:01:56+01:00","1991-06-12T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1991-06-12","2693.99","ug/l",,,,"goedgekeurd"
"arseen","310","As","1991-06-12","1.06","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1991-06-12","38.4","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1991-06-12","21.82","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1991-06-12","3.28","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1991-06-12","1.52","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1991-06-12","67.8","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1991-06-12","7.13","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1991-06-12","378.2","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1991-06-12","0.12","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1991-06-12","14.28","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1991-06-12","340.75","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1991-06-12","1850.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1991-06-12","1.79","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1991-06-12","10.23","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1991-06-12","20.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1991-06-12","0.01","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1991-06-12","7.3","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1991-06-12","5.69","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1991-06-12","2.07","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1991-06-12","6.54","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1991-06-12","145.86","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1991-06-12","0.19","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1991-06-12","6.13","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1991-06-12","0.11","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
