"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038142","IMBRO/A","2023-01-16T15:02:40+01:00","1998-06-24T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","365.61","mg/l","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.94","1","goedgekeurd",,,,
"Temperatuur","1522","T","11.7","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","72.4","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1998-06-24","13.49","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1998-06-24","0.225","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1998-06-24","30.35","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1998-06-24","27.828","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1998-06-24","1.196","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1998-06-24","0.699","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1998-06-24","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1998-06-24","29.202","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1998-06-24","360.118","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1998-06-24","34.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1998-06-24","1.681","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1998-06-24","9.481","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1998-06-24","3.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1998-06-24","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1998-06-24","10.552","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1998-06-24","3.58","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1998-06-24","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1998-06-24","144.196","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1998-06-24","9.092","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1998-06-24","0.101","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
