"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000055082","IMBRO/A","2025-04-10T17:41:24+02:00","1995-10-19T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","8.59","1","goedgekeurd",,,,
"Temperatuur","1522","T","13.1","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","134.6","mS/m","onbeslist",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"kalium","920","K","1995-10-19","14.22","mg/l",,,,"onbeslist"
"chloride","508","Cl","1995-10-19","149.0","mg/l",,,,"onbeslist"
"ammonium","289","NH4","1995-10-19","0.83","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1995-10-19","90.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1995-10-19","740.0","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1995-10-19","688.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1995-10-19","5.71","mg/l",,,,"onbeslist"
"nitraat","1270","NO3","1995-10-19","1.1","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1995-10-19","367.0","mg/l",,,,"onbeslist"
"magnesium","1125","Mg","1995-10-19","3.5","mg/l",,,,"onbeslist"
"sulfaat","1508","SO4","1995-10-19","22.23","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1995-10-19","1.96","mg/l",,,,"onbeslist"
"nitriet","1273","NO2","1995-10-19","0.39","mg/l",,,,"onbeslist"
,,,,,,,,,
