"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000000978","IMBRO/A","2022-11-25T12:20:35+01:00","1991-08-01T12:00:00+02:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"cadmium","441","Cd","1991-08-01","0.11","ug/l",,,"<","goedgekeurd"
"koolstof organisch","1318","Corg","1991-08-01","9.49","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1991-08-01","134.54","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1991-08-01","0.63","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1991-08-01","154.71","mg/l",,,,"goedgekeurd"
"barium","333","Ba","1991-08-01","163.22","ug/l",,,,"goedgekeurd"
"arseen","310","As","1991-08-01","6.23","ug/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1991-08-01","7.5","1",,,,"goedgekeurd"
"ijzer","879","Fe","1991-08-01","9470.0","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1991-08-01","454.45","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1991-08-01","106.0","mS/m",,,,"goedgekeurd"
"aluminium","284","Al","1991-08-01","18.83","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1991-08-01","0.34","mg/l",,,,"goedgekeurd"
"kalium","920","K","1991-08-01","7.5","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1991-08-01","0.52","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1991-08-01","6.54","ug/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1991-08-01","43.01","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1991-08-01","2.07","ug/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","1991-08-01","0.05","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1991-08-01","12.56","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1991-08-01","1.8","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1991-08-01","82.26","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1991-08-01","5350.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1991-08-01","10.84","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1991-08-01","606.52","ug/l",,,,"goedgekeurd"
,,,,,,,,,
