"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034043","IMBRO/A","2023-01-13T20:20:54+01:00","1996-02-26T12:00:00+01:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","80.1","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","310.82","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","10.5","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","8.12","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1996-02-26","16.188","ug/l",,,,"goedgekeurd"
"arseen","310","As","1996-02-26","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1996-02-26","1.236","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1996-02-26","72.672","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1996-02-26","0.702","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1996-02-26","0.699","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1996-02-26","0.152","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1996-02-26","45.821","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1996-02-26","502.063","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1996-02-26","380.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1996-02-26","7.038","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1996-02-26","16.409","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1996-02-26","65.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1996-02-26","0.434","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1996-02-26","64.878","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1996-02-26","0.698","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1996-02-26","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1996-02-26","78.308","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1996-02-26","0.056","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1996-02-26","0.056","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
