"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013794","IMBRO/A","2023-01-09T12:09:50+01:00","2015-07-07T12:00:00+02:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","15.4","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","84.5","mS/m","goedgekeurd",,,,
"zuurstof","1701","O2","1.55","mg/l","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.96","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"lithium","1115","Li","2015-07-07","5.9","ug/l",,,,"goedgekeurd"
"molybdeen","1243","Mo","2015-07-07","2.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","2015-07-07","2.2","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2015-07-07","0.12","ug/l",,,"<","goedgekeurd"
"strontium","1501","Sr","2015-07-07","330.0","ug/l",,,,"goedgekeurd"
"vanadium","1642","V","2015-07-07","4.9","ug/l",,,,"onbeslist"
"zink","1693","Zn","2015-07-07","0.63","ug/l",,,,"goedgekeurd"
"kwik","1097","Hg","2015-07-07","0.03","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2015-07-07","140.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2015-07-07","1.2","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2015-07-07","36.0","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","2015-07-07","0.01","mg/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","2015-07-07","5.6","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2015-07-07","70.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2015-07-07","0.02","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","2015-07-07","0.04","mg/l",,,,"goedgekeurd"
"kalium","920","K","2015-07-07","1.3","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2015-07-07","85.9","mS/m",,,,"goedgekeurd"
"magnesium","1125","Mg","2015-07-07","19.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","2015-07-07","0.02","mg/l",,,"<","goedgekeurd"
"aluminium","284","Al","2015-07-07","10.0","ug/l",,,"<","goedgekeurd"
"ijzer","879","Fe","2015-07-07","41.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2015-07-07","5.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","2015-07-07","0.44","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2015-07-07","52.0","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2015-07-07","0.1","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","2015-07-07","3.8","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2015-07-07","0.44","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","2015-07-07","20.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2015-07-07","7.1","1",,,,"goedgekeurd"
,,,,,,,,,
