"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012512","IMBRO/A","2023-01-09T10:16:15+01:00","1993-11-09T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","9.6","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","8.34","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","16.0","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1993-11-09","9.0","mg/l",,,,"goedgekeurd"
"barium","333","Ba","1993-11-09","10.0","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1993-11-09","18.0","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","1993-11-09","13.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","1993-11-09","0.88","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1993-11-09","0.9","mg/l",,,,"goedgekeurd"
"arseen","310","As","1993-11-09","4.64","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1993-11-09","6.5","ug/l",,,"<","goedgekeurd"
"natrium","1262","Na","1993-11-09","6.4","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1993-11-09","75.0","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1993-11-09","0.09","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1993-11-09","78.0","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1993-11-09","0.04","ug/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","1993-11-09","0.14","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1993-11-09","0.6","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1993-11-09","0.78","ug/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","1993-11-09","0.8","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1993-11-09","0.02","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1993-11-09","0.2","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1993-11-09","24.3","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1993-11-09","57.0","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1993-11-09","58.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
