"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033959","IMBRO/A","2023-01-13T20:15:22+01:00","2010-03-29T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.09","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","100.1","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","462.01","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.7","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.78","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2010-03-29","14.9","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2010-03-29","25.0","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2010-03-29","3.3","ug/l",,,"<","goedgekeurd"
"chloride","508","Cl","2010-03-29","44.96","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2010-03-29","1.18","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2010-03-29","0.97","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2010-03-29","100.3","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2010-03-29","7.89","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2010-03-29","464.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2010-03-29","0.26","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2010-03-29","98.76","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2010-03-29","587.9","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2010-03-29","290.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2010-03-29","52.3","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2010-03-29","63.6","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2010-03-29","40.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2010-03-29","0.731","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2010-03-29","29.97","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2010-03-29","0.52","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2010-03-29","0.17","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2010-03-29","3.04","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2010-03-29","72.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2010-03-29","3.9","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2010-03-29","0.014","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2010-03-29","0.037","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
