"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033224","IMBRO/A","2023-01-13T19:30:13+01:00","2002-05-27T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","7.0","1","goedgekeurd",,,,
"Temperatuur","1522","T","11.2","Cel","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","310.27","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","66.8","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2002-05-27","53.96","ug/l",,,,"goedgekeurd"
"arseen","310","As","2002-05-27","0.674","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2002-05-27","61.799","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2002-05-27","22.121","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2002-05-27","3.858","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2002-05-27","1.271","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2002-05-27","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2002-05-27","57.444","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2002-05-27","255.85","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2002-05-27","1726.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2002-05-27","0.743","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2002-05-27","6.831","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2002-05-27","273.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2002-05-27","0.07","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2002-05-27","5.885","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2002-05-27","3.703","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2002-05-27","13.078","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2002-05-27","125.17","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2002-05-27","0.028","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2002-05-27","0.09","ug/l",,,,"goedgekeurd"
,,,,,,,,,
