"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033320","IMBRO/A","2023-01-13T19:35:41+01:00","1997-07-10T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","62.7","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.9","1","goedgekeurd",,,,
"Temperatuur","1522","T","11.5","Cel","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","305.6","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1997-07-10","13.49","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1997-07-10","0.375","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1997-07-10","41.062","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1997-07-10","24.886","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1997-07-10","0.702","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1997-07-10","2.345","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1997-07-10","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1997-07-10","31.604","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1997-07-10","236.574","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1997-07-10","11.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1997-07-10","1.76","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1997-07-10","4.546","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1997-07-10","285.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1997-07-10","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1997-07-10","17.334","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1997-07-10","4.73","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1997-07-10","78.468","ug/l",,,,"goedgekeurd"
"boor","386","B","1997-07-10","35.673","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1997-07-10","111.27","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1997-07-10","0.967","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1997-07-10","0.337","ug/l",,,,"goedgekeurd"
,,,,,,,,,
