"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000051007","IMBRO/A","2025-03-18T11:17:45+01:00","2019-07-02T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","14.5","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","5.86","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","80.4","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"lithium","1115","Li","2019-07-02","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"fosfaat","1334","PO4","2019-07-02","0.48","mg/l","0.48","mg/l","<","onbeslist"
"tin","1564","Sn","2019-07-02","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"thallium","1553","Tl","2019-07-02","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"nikkel","1267","Ni","2019-07-02","1.0","ug/l","1.0","ug/l","<","goedgekeurd"
"nitraat","1270","NO3","2019-07-02","0.05","mg/l","0.05","mg/l","<","goedgekeurd"
"aluminium","284","Al","2019-07-02","10.0","ug/l","10.0","ug/l","<","goedgekeurd"
"antimoon","301","Sb","2019-07-02","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"ammonium","289","NH4","2019-07-02","0.33","mg/l","0.33","mg/l",,"goedgekeurd"
"chroom","517","Cr","2019-07-02","0.5","ug/l","0.5","ug/l","<","goedgekeurd"
"fosfor totaal","4188","Ptot","2019-07-02","590.0","mg/l","590.0","mg/l",,"onbeslist"
"arseen","310","As","2019-07-02","4.25","ug/l","4.25","ug/l","<","onbeslist"
"Geleidendheid","3548","GELDHD","2019-07-02","68.9","mS/m","68.9","mS/m",,"goedgekeurd"
"zuurstof","1701","O2","2019-07-02","1.8","mg/l","1.8","mg/l",,"goedgekeurd"
"zirkonium","1695","Zr","2019-07-02","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"zink","1693","Zn","2019-07-02","5.0","ug/l","5.0","ug/l","<","goedgekeurd"
"Zuurgraad","1398","pH","2019-07-02","6.6","1","6.6","1",,"goedgekeurd"
"nitriet","1273","NO2","2019-07-02","0.01","mg/l","0.01","mg/l","<","goedgekeurd"
"sulfaat","1508","SO4","2019-07-02","99.0","mg/l","99.0","mg/l",,"goedgekeurd"
"tellurium","1520","Te","2019-07-02","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"calcium","447","Ca","2019-07-02","95.5","mg/l","95.5","mg/l",,"goedgekeurd"
"chloride","508","Cl","2019-07-02","79.5","mg/l","79.5","mg/l",,"goedgekeurd"
"molybdeen","1243","Mo","2019-07-02","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"boor","386","B","2019-07-02","33.5","ug/l","33.5","ug/l","<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","2019-07-02","161.0","mg/l","161.0","mg/l",,"goedgekeurd"
"bromide","391","Br","2019-07-02","0.11","mg/l","0.11","mg/l","<","goedgekeurd"
"barium","333","Ba","2019-07-02","51.5","ug/l","51.5","ug/l",,"goedgekeurd"
"beryllium","362","Be","2019-07-02","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"lood","1116","Pb","2019-07-02","1.0","ug/l","1.0","ug/l","<","goedgekeurd"
"magnesium","1125","Mg","2019-07-02","8.0","mg/l","8.0","mg/l",,"goedgekeurd"
"mangaan","1128","Mn","2019-07-02","228.05","ug/l","228.05","ug/l",,"onbeslist"
"koper","971","Cu","2019-07-02","0.5","ug/l","0.5","ug/l","<","goedgekeurd"
"kwik","1097","Hg","2019-07-02","0.03","ug/l","0.03","ug/l","<","goedgekeurd"
"wolfraam","1685","W","2019-07-02","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"vanadium","1642","V","2019-07-02","2.0","ug/l","2.0","ug/l","<","goedgekeurd"
"seleen","1476","Se","2019-07-02","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"strontium","1501","Sr","2019-07-02","195.0","ug/l","195.0","ug/l",,"goedgekeurd"
"Troebelheid","2031","TROEBHD","2019-07-02","53.3","[NTU]","53.3","[NTU]",,"goedgekeurd"
"fluoride","1853","F","2019-07-02","0.61","mg/l","0.61","mg/l",,"onbeslist"
"cadmium","441","Cd","2019-07-02","0.1","ug/l","0.1","ug/l","<","goedgekeurd"
"ijzer","879","Fe","2019-07-02","2200.0","ug/l","2200.0","ug/l",,"onbeslist"
"kalium","920","K","2019-07-02","9.65","mg/l","9.65","mg/l",,"onbeslist"
"titaan","1565","Ti","2019-07-02","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"uranium","1637","U","2019-07-02","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"kobalt","527","Co","2019-07-02","50.0","ug/l","50.0","ug/l","<","goedgekeurd"
"natrium","1262","Na","2019-07-02","28.0","mg/l","28.0","mg/l",,"onbeslist"
,,,,,,,,,
