"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012450","IMBRO/A","2023-01-09T10:13:44+01:00","1999-01-25T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","9.8","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","40.4","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","4.4","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"nikkel","1267","Ni","1999-01-25","13.0","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1999-01-25","130.0","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1999-01-25","100.0","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1999-01-25","37.7","mS/m",,,,"onbeslist"
"chroom","517","Cr","1999-01-25","3.1","ug/l",,,,"goedgekeurd"
"arseen","310","As","1999-01-25","3.3","ug/l",,,,"onbeslist"
"magnesium","1125","Mg","1999-01-25","3.3","mg/l",,,,"goedgekeurd"
"kalium","920","K","1999-01-25","4.1","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1999-01-25","4.5","1",,,,"goedgekeurd"
"lood","1116","Pb","1999-01-25","5.0","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1999-01-25","5.8","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1999-01-25","91.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","1999-01-25","6700.0","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1999-01-25","0.04","mg/l",,,"<","goedgekeurd"
"ijzer","879","Fe","1999-01-25","590.0","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1999-01-25","0.59","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1999-01-25","0.5","mg/l",,,"<","onbeslist"
"ammonium","289","NH4","1999-01-25","0.01","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1999-01-25","29.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1999-01-25","20.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1999-01-25","43.0","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1999-01-25","78.0","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1999-01-25","10.7","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1999-01-25","51.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1999-01-25","52.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
