"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000011858","IMBRO/A","2022-12-23T12:54:26+01:00","2001-01-23T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","113.0","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"koolstof organisch","1318","Corg","2001-01-23","30.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","2001-01-23","2.7","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2001-01-23","6.7","1",,,,"goedgekeurd"
"magnesium","1125","Mg","2001-01-23","12.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2001-01-23","85.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","2001-01-23","4.6","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2001-01-23","463.6","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2001-01-23","130.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2001-01-23","0.02","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2001-01-23","0.1","mg/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2001-01-23","0.2","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","2001-01-23","5500.0","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","2001-01-23","110.0","mg/l",,,,"onbeslist"
,,,,,,,,,
