"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000053260","IMBRO/A","2025-04-10T14:51:02+02:00","1988-10-26T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Zuurgraad","1398","pH","1988-10-26","7.01","1",,,,"goedgekeurd"
"sulfaat","1508","SO4","1988-10-26","3112.34","mg/l",,,,"goedgekeurd"
"kalium","920","K","1988-10-26","172.0","mg/l",,,,"onbeslist"
"calcium","447","Ca","1988-10-26","697.0","mg/l",,,,"onbeslist"
"magnesium","1125","Mg","1988-10-26","660.0","mg/l",,,,"onbeslist"
"ijzer","879","Fe","1988-10-26","800.0","ug/l",,,,"onbeslist"
"mangaan","1128","Mn","1988-10-26","17700.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1988-10-26","9930.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1988-10-26","6200.0","mg/l",,,,"onbeslist"
"waterstofcarbonaat","374","HCO3","1988-10-26","1175.0","mg/l",,,,"onbeslist"
"arseen","310","As","1988-10-26","0.96","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1988-10-26","0.5","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1988-10-26","0.5","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1988-10-26","25.3","ug/l",,,,"goedgekeurd"
"kwik","1097","Hg","1988-10-26","0.05","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1988-10-26","7.04","mg/l",,,,"onbeslist"
"nikkel","1267","Ni","1988-10-26","26.0","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1988-10-26","30.0","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1988-10-26","12.2","ug/l",,,,"goedgekeurd"
,,,,,,,,,
