"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035696","IMBRO/A","2023-01-13T22:05:51+01:00","2020-08-18T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","97.0","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","303.87","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","12.7","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.98","1","goedgekeurd",,,,
"zuurstof","1701","O2","1.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"kalium","920","K","2020-08-18","18.527","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2020-08-18","9.105","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2020-08-18","33.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2020-08-18","0.048","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2020-08-18","62.101","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2020-08-18","4.385","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2020-08-18","0.2","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2020-08-18","4.0","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2020-08-18","123.87","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2020-08-18","11.99","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2020-08-18","2.602","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2020-08-18","0.05","ug/l",,,"<","goedgekeurd"
"aluminium","284","Al","2020-08-18","10.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2020-08-18","0.598","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2020-08-18","61.945","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2020-08-18","88.446","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2020-08-18","0.5","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2020-08-18","2.311","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2020-08-18","95.2","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2020-08-18","6.83","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2020-08-18","0.05","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2020-08-18","111.617","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2020-08-18","327.16","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2020-08-18","50.0","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
