"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035907","IMBRO/A","2023-01-13T22:17:32+01:00","1987-05-07T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1987-05-07","121.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1987-05-07","109.6","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1987-05-07","7.27","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1987-05-07","338.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1987-05-07","0.06","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1987-05-07","98.2","mg/l",,,,"goedgekeurd"
"kalium","920","K","1987-05-07","15.7","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1987-05-07","8.3","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1987-05-07","0.28","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1987-05-07","73.7","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1987-05-07","137.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1987-05-07","12.6","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1987-05-07","0.3","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
