"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035685","IMBRO/A","2023-01-13T22:05:21+01:00","2019-03-06T12:00:00+01:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","341.865","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","9.7","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.01","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","87.4","mS/m","goedgekeurd",,,,
"zuurstof","1701","O2","0.6","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2019-03-06","3.511","ug/l",,,,"goedgekeurd"
"arseen","310","As","2019-03-06","0.626","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2019-03-06","68.42","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2019-03-06","44.776","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2019-03-06","0.5","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2019-03-06","1.571","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2019-03-06","87.135","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2019-03-06","7.52","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2019-03-06","0.05","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2019-03-06","101.547","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2019-03-06","329.2","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2019-03-06","175.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2019-03-06","26.23","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2019-03-06","9.34","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2019-03-06","108.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2019-03-06","0.366","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2019-03-06","36.51","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2019-03-06","4.509","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2019-03-06","0.2","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2019-03-06","7.412","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2019-03-06","127.6","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2019-03-06","12.82","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2019-03-06","0.07","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2019-03-06","0.05","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
