"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035956","IMBRO/A","2023-01-13T22:20:18+01:00","1981-04-15T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1981-04-15","59.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1981-04-15","79.1","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1981-04-15","7.32","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1981-04-15","285.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1981-04-15","1.4","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1981-04-15","88.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1981-04-15","12.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1981-04-15","7.6","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1981-04-15","1.1","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1981-04-15","34.0","mg/l",,,,"goedgekeurd"
"siliciumdioxide","4656","SiO2","1981-04-15","5.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1981-04-15","11.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1981-04-15","121.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1981-04-15","1.5","mg/l",,,,"goedgekeurd"
,,,,,,,,,
