"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000059300","IMBRO/A","2025-04-11T00:00:50+02:00","1991-04-16T12:00:00+02:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"waterstofcarbonaat","374","HCO3","1991-04-16","1200.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1991-04-16","160.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1991-04-16","1300.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1991-04-16","2.4","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1991-04-16","860.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1991-04-16","19.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1991-04-16","42.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1991-04-16","0.15","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","1991-04-16","0.01","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1991-04-16","2.7","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1991-04-16","28.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1991-04-16","7.8","1",,,,"goedgekeurd"
"kalium","920","K","1991-04-16","51.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1991-04-16","394.0","mS/m",,,,"goedgekeurd"
"natrium","1262","Na","1991-04-16","1100.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
