"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033243","IMBRO/A","2023-01-13T19:31:09+01:00","2017-06-13T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","2.1","mg/l","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.04","1","goedgekeurd",,,,
"Temperatuur","1522","T","10.8","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","68.0","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2017-06-13","10.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2017-06-13","0.944","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2017-06-13","61.54","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2017-06-13","27.084","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2017-06-13","0.5","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2017-06-13","0.5","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2017-06-13","73.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2017-06-13","7.27","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2017-06-13","0.05","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2017-06-13","57.357","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2017-06-13","287.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2017-06-13","2817.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2017-06-13","0.922","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2017-06-13","7.377","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2017-06-13","486.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2017-06-13","0.086","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2017-06-13","6.757","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2017-06-13","0.846","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2017-06-13","0.2","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2017-06-13","10.34","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2017-06-13","135.1","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2017-06-13","0.53","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2017-06-13","0.07","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2017-06-13","0.056","ug/l",,,,"goedgekeurd"
,,,,,,,,,
