"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000036320","IMBRO/A","2023-01-16T13:07:54+01:00","1984-07-16T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1984-07-16","33.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1984-07-16","81.36","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1984-07-16","7.35","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1984-07-16","430.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1984-07-16","1.02","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1984-07-16","41.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1984-07-16","0.4","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1984-07-16","16.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1984-07-16","0.83","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1984-07-16","13.0","mg/l",,,,"goedgekeurd"
"siliciumdioxide","4656","SiO2","1984-07-16","12.4","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1984-07-16","1.7","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1984-07-16","130.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1984-07-16","0.1","mg/l",,,"<","goedgekeurd"
"fosfaat","1334","PO4","1984-07-16","0.02","mg/l",,,,"goedgekeurd"
,,,,,,,,,
