"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000037972","IMBRO/A","2023-01-16T14:52:47+01:00","1999-09-28T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","105.7","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","10.2","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.85","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1999-09-28","16.188","ug/l",,,,"goedgekeurd"
"arseen","310","As","1999-09-28","1.049","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1999-09-28","55.893","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1999-09-28","47.893","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1999-09-28","1.368","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1999-09-28","0.699","ug/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1999-09-28","256.284","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1999-09-28","0.105","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1999-09-28","151.583","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1999-09-28","377.642","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1999-09-28","17.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1999-09-28","2.972","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1999-09-28","22.633","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1999-09-28","2.0","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1999-09-28","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1999-09-28","23.174","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1999-09-28","1.937","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1999-09-28","91.546","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1999-09-28","162.388","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1999-09-28","30.542","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1999-09-28","0.18","ug/l",,,,"goedgekeurd"
,,,,,,,,,
