"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038437","IMBRO/A","2023-01-16T15:21:54+01:00","2001-09-03T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","12.1","Cel","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","184.635","mg/l","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.46","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","73.5","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2001-09-03","53.96","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2001-09-03","5.095","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2001-09-03","193.635","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2001-09-03","98.197","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2001-09-03","1.04","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2001-09-03","1.271","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2001-09-03","0.068","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2001-09-03","53.313","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2001-09-03","516.082","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2001-09-03","1592.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2001-09-03","5.318","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2001-09-03","10.089","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2001-09-03","600.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2001-09-03","0.224","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2001-09-03","59.521","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2001-09-03","1.174","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2001-09-03","13.078","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2001-09-03","72.946","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2001-09-03","0.028","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2001-09-03","0.02","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
