"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000027390","IMBRO/A","2023-01-13T09:41:51+01:00","1995-03-31T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","9.5","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","199.0","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.17","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1995-03-31","13.49","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1995-03-31","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1995-03-31","137.467","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1995-03-31","459.209","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1995-03-31","0.936","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1995-03-31","0.635","ug/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1995-03-31","406.393","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1995-03-31","0.093","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1995-03-31","0.096","mg/l",,,"<","goedgekeurd"
"strontium","1501","Sr","1995-03-31","682.56","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1995-03-31","6423.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1995-03-31","2.933","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1995-03-31","10.526","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1995-03-31","385.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1995-03-31","1.121","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1995-03-31","211.14","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1995-03-31","0.88","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1995-03-31","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1995-03-31","195.675","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1995-03-31","0.811","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1995-03-31","0.045","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
