"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033873","IMBRO/A","2023-01-13T20:09:38+01:00","1996-02-29T12:00:00+01:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","1439.0","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","396.44","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","10.9","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.58","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1996-02-29","156.484","ug/l",,,,"goedgekeurd"
"arseen","310","As","1996-02-29","0.3","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1996-02-29","1634.639","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1996-02-29","4852.042","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1996-02-29","14.134","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1996-02-29","0.724","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1996-02-29","0.542","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1996-02-29","24.976","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1996-02-29","6047.532","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1996-02-29","43552.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1996-02-29","63.42","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1996-02-29","648.883","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1996-02-29","2022.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1996-02-29","16.21","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1996-02-29","969.649","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1996-02-29","10.558","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1996-02-29","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1996-02-29","978.433","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1996-02-29","0.028","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1996-02-29","0.056","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
