"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000063427","IMBRO/A","2025-04-11T11:00:38+02:00","1988-10-26T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"waterstofcarbonaat","374","HCO3","1988-10-26","884.0","mg/l",,,,"onbeslist"
"cadmium","441","Cd","1988-10-26","0.4","ug/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1988-10-26","6.96","1",,,,"goedgekeurd"
"natrium","1262","Na","1988-10-26","5850.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1988-10-26","168.0","mg/l",,,,"onbeslist"
"calcium","447","Ca","1988-10-26","481.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1988-10-26","690.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1988-10-26","3100.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1988-10-26","1770.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1988-10-26","15.09","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1988-10-26","12295.0","mg/l",,,,"goedgekeurd"
"arseen","310","As","1988-10-26","1.46","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1988-10-26","0.5","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1988-10-26","27.1","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1988-10-26","40.0","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1988-10-26","30.0","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1988-10-26","39.2","ug/l",,,,"goedgekeurd"
"kwik","1097","Hg","1988-10-26","0.05","ug/l",,,,"goedgekeurd"
,,,,,,,,,
