"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035845","IMBRO/A","2023-01-13T22:13:28+01:00","1999-04-13T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","300.0","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","751.285","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.1","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","8.03","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1999-04-13","13.49","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1999-04-13","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1999-04-13","3.571","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1999-04-13","580.068","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1999-04-13","2.428","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1999-04-13","0.699","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1999-04-13","3.707","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1999-04-13","35.254","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1999-04-13","263.736","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1999-04-13","547.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1999-04-13","28.504","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1999-04-13","20.396","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1999-04-13","34.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1999-04-13","0.729","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1999-04-13","614.408","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1999-04-13","0.698","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1999-04-13","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1999-04-13","33.158","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1999-04-13","0.14","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1999-04-13","0.101","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
