"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035941","IMBRO/A","2023-01-13T22:19:23+01:00","2019-03-06T12:00:00+01:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.8","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","3780.0","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","723.6","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.2","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.67","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2019-03-06","10.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2019-03-06","1.538","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2019-03-06","136.6","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2019-03-06","13432.432","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2019-03-06","1.808","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2019-03-06","15.3","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2019-03-06","3785.1","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2019-03-06","6.98","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2019-03-06","1.101","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2019-03-06","1895.829","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2019-03-06","7652.5","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2019-03-06","17238.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2019-03-06","208.775","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2019-03-06","892.25","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2019-03-06","1484.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2019-03-06","7.982","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2019-03-06","6877.0","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2019-03-06","2.251","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2019-03-06","0.2","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2019-03-06","4.0","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2019-03-06","722.75","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2019-03-06","18.15","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2019-03-06","0.07","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2019-03-06","0.05","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
