"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035859","IMBRO/A","2023-01-13T22:14:08+01:00","1989-05-08T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1989-05-08","40.4","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1989-05-08","116.38","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1989-05-08","7.3","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1989-05-08","485.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1989-05-08","0.09","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1989-05-08","180.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1989-05-08","820.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1989-05-08","38.55","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1989-05-08","82.83","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1989-05-08","0.7","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1989-05-08","16.65","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1989-05-08","91.8","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1989-05-08","0.28","mg/l",,,"<","goedgekeurd"
"fosfaat","1334","PO4","1989-05-08","0.03","mg/l",,,,"goedgekeurd"
,,,,,,,,,
