"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033346","IMBRO/A","2023-01-13T19:36:59+01:00","1984-04-05T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1984-04-05","18.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1984-04-05","62.15","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1984-04-05","7.33","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1984-04-05","321.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1984-04-05","0.23","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1984-04-05","39.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1984-04-05","0.7","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1984-04-05","7.2","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1984-04-05","0.25","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1984-04-05","5.0","mg/l",,,,"goedgekeurd"
"siliciumdioxide","4656","SiO2","1984-04-05","9.2","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1984-04-05","0.6","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1984-04-05","120.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1984-04-05","0.1","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1984-04-05","0.01","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
