"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033094","IMBRO/A","2023-01-13T19:23:39+01:00","2005-08-02T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","330.765","mg/l","goedgekeurd",,,,
"zuurstof","1701","O2","0.35","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","14.7","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.4","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","69.1","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2005-08-02","1.7","ug/l",,,,"goedgekeurd"
"arseen","310","As","2005-08-02","0.34","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2005-08-02","45.2","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2005-08-02","34.4","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2005-08-02","0.11","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2005-08-02","0.52","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2005-08-02","71.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2005-08-02","7.0","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2005-08-02","0.01","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2005-08-02","49.5","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2005-08-02","265.0","ug/l",,,,"goedgekeurd"
"kobalt","527","Co","2005-08-02","1.7","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2005-08-02","30.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2005-08-02","1.6","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2005-08-02","4.8","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2005-08-02","1063.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2005-08-02","0.24","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","2005-08-02","11.9","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2005-08-02","3.7","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2005-08-02","0.06","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2005-08-02","33.9","ug/l",,,,"goedgekeurd"
"vanadium","1642","V","2005-08-02","0.28","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2005-08-02","127.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2005-08-02","2.4","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2005-08-02","0.93","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2005-08-02","0.243","ug/l",,,,"goedgekeurd"
,,,,,,,,,
