"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033106","IMBRO/A","2023-01-13T19:24:25+01:00","1983-06-21T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1983-06-21","16.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1983-06-21","62.15","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1983-06-21","7.29","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1983-06-21","318.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1983-06-21","0.15","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1983-06-21","46.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1983-06-21","0.6","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1983-06-21","6.4","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1983-06-21","0.17","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1983-06-21","4.0","mg/l",,,,"goedgekeurd"
"siliciumdioxide","4656","SiO2","1983-06-21","10.8","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1983-06-21","2.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1983-06-21","210.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1983-06-21","0.1","mg/l",,,"<","goedgekeurd"
"fosfaat","1334","PO4","1983-06-21","0.02","mg/l",,,,"goedgekeurd"
,,,,,,,,,
