"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034454","IMBRO/A","2023-01-13T20:45:47+01:00","2009-07-09T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.06","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","375.0","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","564.57","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.4","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.41","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2009-07-09","4.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","2009-07-09","65.7","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2009-07-09","111.5","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2009-07-09","1014.52","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2009-07-09","0.15","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2009-07-09","0.8","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2009-07-09","393.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2009-07-09","7.37","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2009-07-09","543.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2009-07-09","0.1","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2009-07-09","0.12","mg/l",,,"<","goedgekeurd"
"strontium","1501","Sr","2009-07-09","647.7","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2009-07-09","8550.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2009-07-09","3.9","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2009-07-09","60.73","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2009-07-09","40.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2009-07-09","2.046","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2009-07-09","562.3","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2009-07-09","0.3","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2009-07-09","0.18","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2009-07-09","0.7","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2009-07-09","120.12","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2009-07-09","8.8","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2009-07-09","0.014","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2009-07-09","0.01","ug/l",,,,"goedgekeurd"
,,,,,,,,,
