"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012393","IMBRO/A","2023-01-09T10:11:45+01:00","1994-10-03T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.5","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","64.8","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.49","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"magnesium","1125","Mg","1994-10-03","7.1","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1994-10-03","7.9","ug/l",,,,"goedgekeurd"
"arseen","310","As","1994-10-03","11.46","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1994-10-03","0.9","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1994-10-03","108.0","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","1994-10-03","138.0","ug/l",,,,"goedgekeurd"
"strontium","1501","Sr","1994-10-03","142.0","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1994-10-03","85.0","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1994-10-03","93.0","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1994-10-03","3.82","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1994-10-03","3.8","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1994-10-03","6.5","ug/l",,,"<","goedgekeurd"
"ijzer","879","Fe","1994-10-03","4166.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1994-10-03","6.1","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-10-03","0.16","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-10-03","120.0","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1994-10-03","0.13","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1994-10-03","0.19","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1994-10-03","0.46","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1994-10-03","39.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-10-03","35.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1994-10-03","65.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
