"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000058416","IMBRO/A","2025-04-10T22:41:17+02:00","1993-12-06T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1993-12-06","2460.0","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1993-12-06","50.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","1993-12-06","40.0","ug/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1993-12-06","4.29","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1993-12-06","31.45","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1993-12-06","1800.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1993-12-06","12.07","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1993-12-06","165.0","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1993-12-06","1000.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1993-12-06","8200.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1993-12-06","185.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1993-12-06","46.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1993-12-06","76.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1993-12-06","1720.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1993-12-06","7.1","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1993-12-06","800.0","mS/m",,,,"goedgekeurd"
,,,,,,,,,
