"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038080","IMBRO/A","2023-01-16T14:58:59+01:00","1989-06-23T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1989-06-23","15.9","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1989-06-23","62.37","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1989-06-23","7.0","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1989-06-23","320.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1989-06-23","0.06","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1989-06-23","35.8","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1989-06-23","60.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1989-06-23","1.13","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1989-06-23","14.4","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1989-06-23","0.1","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1989-06-23","7.23","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1989-06-23","107.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1989-06-23","2.09","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1989-06-23","0.02","mg/l",,,,"goedgekeurd"
,,,,,,,,,
