"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038047","IMBRO/A","2023-01-16T14:57:13+01:00","1990-05-08T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1990-05-08","202.75","ug/l",,,,"goedgekeurd"
"arseen","310","As","1990-05-08","0.77","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1990-05-08","31.22","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1990-05-08","50.55","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1990-05-08","3.33","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1990-05-08","0.72","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1990-05-08","87.34","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1990-05-08","7.28","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1990-05-08","332.45","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1990-05-08","0.09","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1990-05-08","73.93","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1990-05-08","276.5","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1990-05-08","190.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1990-05-08","0.79","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1990-05-08","18.59","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1990-05-08","10.0","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1990-05-08","0.01","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1990-05-08","8.75","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1990-05-08","1.0","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1990-05-08","2.07","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1990-05-08","20.37","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1990-05-08","146.33","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1990-05-08","0.67","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1990-05-08","8.25","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1990-05-08","0.11","ug/l",,,,"goedgekeurd"
,,,,,,,,,
