"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000044140","IMBRO","2024-07-02T12:10:41+02:00","2023-03-29T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.6","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","44.9","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.57","1","goedgekeurd",,,,
"Temperatuur","1522","T","12.1","Cel","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","234.58","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Zuurgraad","1398","pH","2023-03-29","7.57","1",,,,"goedgekeurd"
"aluminium","284","Al","2023-03-29","10.0","ug/l","10.0","ug/l","<","goedgekeurd"
"ammonium","289","NH4","2023-03-29","0.179","mg/l",,,,"goedgekeurd"
"arseen","310","As","2023-03-29","23.866","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2023-03-29","3.902","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2023-03-29","0.05","ug/l","0.05","ug/l","<","goedgekeurd"
"calcium","447","Ca","2023-03-29","78.163","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2023-03-29","20.208","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2023-03-29","0.5","ug/l","0.5","ug/l","<","goedgekeurd"
"ijzer","879","Fe","2023-03-29","581.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2023-03-29","2.677","mg/l",,,,"goedgekeurd"
"koper","971","Cu","2023-03-29","0.5","ug/l","0.5","ug/l","<","goedgekeurd"
"lood","1116","Pb","2023-03-29","0.2","ug/l","0.2","ug/l","<","goedgekeurd"
"magnesium","1125","Mg","2023-03-29","4.36","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2023-03-29","181.0","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","2023-03-29","14.354","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2023-03-29","1.159","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2023-03-29","0.029","mg/l","0.13","mg/l","<","goedgekeurd"
"strontium","1501","Sr","2023-03-29","261.642","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2023-03-29","17.191","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","2023-03-29","4.0","ug/l","4.0","ug/l","<","goedgekeurd"
,,,,,,,,,
