"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012900","IMBRO/A","2023-01-09T10:35:35+01:00","2002-11-20T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","40.6","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.8","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"natrium","1262","Na","2002-11-20","9.3","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2002-11-20","7.6","1",,,,"goedgekeurd"
"lood","1116","Pb","2002-11-20","11.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2002-11-20","15.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","2002-11-20","1200.0","ug/l",,,,"onbeslist"
"calcium","447","Ca","2002-11-20","85.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2002-11-20","220.0","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2002-11-20","210.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","2002-11-20","740.0","ug/l",,,,"onbeslist"
"Geleidendheid","3548","GELDHD","2002-11-20","39.8","mS/m",,,,"goedgekeurd"
"koper","971","Cu","2002-11-20","2.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2002-11-20","2.0","ug/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","2002-11-20","3.9","mg/l",,,,"goedgekeurd"
"kalium","920","K","2002-11-20","1.7","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2002-11-20","0.63","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2002-11-20","4.2","ug/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2002-11-20","5.3","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2002-11-20","5.0","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","2002-11-20","0.09","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2002-11-20","0.15","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2002-11-20","0.4","ug/l",,,"<","goedgekeurd"
"mangaan","1128","Mn","2002-11-20","260.0","ug/l",,,,"onbeslist"
"sulfaat","1508","SO4","2002-11-20","31.0","mg/l",,,,"goedgekeurd"
"barium","333","Ba","2002-11-20","38.0","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2002-11-20","44.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
