"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000036200","IMBRO/A","2023-01-13T22:35:46+01:00","2007-10-30T12:00:00+01:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.1","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","124.1","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","406.98","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","12.7","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.69","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2007-10-30","1.684","ug/l",,,,"goedgekeurd"
"arseen","310","As","2007-10-30","0.3","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2007-10-30","56.903","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2007-10-30","47.29","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2007-10-30","0.565","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2007-10-30","0.478","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2007-10-30","128.4","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2007-10-30","6.92","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2007-10-30","402.35","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2007-10-30","0.076","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2007-10-30","220.89","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2007-10-30","459.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2007-10-30","346.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2007-10-30","5.874","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2007-10-30","26.453","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2007-10-30","123.85","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2007-10-30","8.45","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2007-10-30","36.857","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2007-10-30","4.132","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2007-10-30","0.043","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2007-10-30","0.902","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2007-10-30","188.742","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2007-10-30","1.6","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2007-10-30","20.66","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2007-10-30","0.06","ug/l",,,,"goedgekeurd"
,,,,,,,,,
