"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000059041","IMBRO/A","2025-04-10T23:36:07+02:00","1993-12-06T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"waterstofcarbonaat","374","HCO3","1993-12-06","720.0","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1993-12-06","65.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","1993-12-06","35.0","ug/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1993-12-06","0.73","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1993-12-06","410.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1993-12-06","10.18","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1993-12-06","10900.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1993-12-06","5.74","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1993-12-06","400.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1993-12-06","1200.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1993-12-06","620.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1993-12-06","515.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1993-12-06","100.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1993-12-06","5840.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1993-12-06","6.8","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1993-12-06","2664.0","mS/m",,,,"goedgekeurd"
,,,,,,,,,
