"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000058818","IMBRO/A","2025-04-10T23:17:40+02:00","1992-01-14T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Geleidendheid","3548","GELDHD","1992-01-14","2097.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1992-01-14","6.8","1",,,,"goedgekeurd"
"natrium","1262","Na","1992-01-14","4400.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1992-01-14","90.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1992-01-14","1700.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1992-01-14","425.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1992-01-14","1.56","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1992-01-14","1200.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1992-01-14","4.43","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1992-01-14","9200.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1992-01-14","560.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1992-01-14","780.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1992-01-14","1.65","mg/l",,,,"goedgekeurd"
"arseen","310","As","1992-01-14","55.0","ug/l",,,,"goedgekeurd"
"kwik","1097","Hg","1992-01-14","0.05","ug/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","1992-01-14","475.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1992-01-14","5.31","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
