"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033970","IMBRO/A","2023-01-13T20:16:05+01:00","2000-04-06T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","103.7","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","10.8","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.82","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2000-04-06","53.96","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2000-04-06","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2000-04-06","2.747","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2000-04-06","41.264","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2000-04-06","1.04","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2000-04-06","1.271","ug/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","2000-04-06","474.736","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2000-04-06","0.251","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2000-04-06","96.732","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2000-04-06","595.816","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2000-04-06","207.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2000-04-06","53.528","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2000-04-06","61.14","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2000-04-06","60.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2000-04-06","0.869","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2000-04-06","34.784","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2000-04-06","1.174","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2000-04-06","13.078","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2000-04-06","62.765","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2000-04-06","0.042","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2000-04-06","0.02","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
