"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000052475","IMBRO/A","2025-04-10T13:38:53+02:00","1994-11-30T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"kalium","920","K","1994-11-30","95.0","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1994-11-30","10.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","1994-11-30","55.0","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1994-11-30","610.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-11-30","970.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1994-11-30","10600.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-11-30","10.06","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-11-30","6400.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1994-11-30","195000.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1994-11-30","980.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1994-11-30","4590.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1994-11-30","6.0","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1994-11-30","2434.0","mS/m",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-11-30","535.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
