"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000056368","IMBRO/A","2025-04-10T19:35:30+02:00","1994-10-26T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"calcium","447","Ca","1994-10-26","730.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1994-10-26","0.16","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1994-10-26","670.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-10-26","320.0","mg/l",,,,"onbeslist"
"chloride","508","Cl","1994-10-26","17300.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-10-26","40.25","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-10-26","200.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-10-26","1200.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1994-10-26","240.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1994-10-26","8700.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1994-10-26","6.8","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1994-10-26","3372.0","mS/m",,,,"goedgekeurd"
"ijzer","879","Fe","1994-10-26","13000.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
