"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033441","IMBRO/A","2023-01-13T19:42:28+01:00","1996-04-10T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","386.81","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","10.8","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.09","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","60.2","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1996-04-10","13.49","ug/l",,,,"goedgekeurd"
"arseen","310","As","1996-04-10","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1996-04-10","74.296","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1996-04-10","6.097","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1996-04-10","0.702","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1996-04-10","0.699","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1996-04-10","0.105","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1996-04-10","1.729","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1996-04-10","224.307","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1996-04-10","3468.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1996-04-10","1.525","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1996-04-10","14.489","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1996-04-10","63.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1996-04-10","0.07","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1996-04-10","5.081","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1996-04-10","0.698","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1996-04-10","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1996-04-10","104.489","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1996-04-10","0.028","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1996-04-10","0.056","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
