"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035847","IMBRO/A","2023-01-13T22:13:34+01:00","2003-03-18T12:00:00+01:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","696.0","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","1276.85","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.1","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","8.08","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2003-03-18","107.92","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2003-03-18","1.468","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2003-03-18","7.416","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2003-03-18","1701.104","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2003-03-18","8.944","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2003-03-18","0.508","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2003-03-18","20.462","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2003-03-18","0.192","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2003-03-18","289.321","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2003-03-18","1502.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2003-03-18","55.718","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2003-03-18","57.386","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2003-03-18","19.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2003-03-18","2.031","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2003-03-18","1538.215","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2003-03-18","1.937","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2003-03-18","44.269","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2003-03-18","22.365","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2003-03-18","0.028","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2003-03-18","0.056","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
