"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000037989","IMBRO/A","2023-01-16T14:53:45+01:00","1994-04-27T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.3","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","129.0","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.77","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1994-04-27","13.49","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1994-04-27","78.003","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1994-04-27","48.914","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1994-04-27","1.271","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1994-04-27","0.124","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-04-27","301.878","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1994-04-27","488.043","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1994-04-27","45.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1994-04-27","3.245","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-04-27","30.582","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-04-27","5.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-04-27","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1994-04-27","26.576","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1994-04-27","0.228","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1994-04-27","91.546","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1994-04-27","223.222","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1994-04-27","0.709","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1994-04-27","30.494","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1994-04-27","0.259","ug/l",,,,"goedgekeurd"
,,,,,,,,,
