"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038022","IMBRO/A","2023-01-16T14:55:49+01:00","1995-06-27T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.4","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.81","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","149.8","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1995-06-27","26.98","ug/l",,,,"goedgekeurd"
"arseen","310","As","1995-06-27","2.323","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1995-06-27","83.085","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1995-06-27","44.486","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1995-06-27","3.848","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1995-06-27","0.635","ug/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1995-06-27","307.541","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1995-06-27","0.124","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1995-06-27","374.096","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1995-06-27","540.615","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1995-06-27","89.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1995-06-27","1.955","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1995-06-27","34.788","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1995-06-27","18.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1995-06-27","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1995-06-27","27.749","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1995-06-27","4.402","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1995-06-27","170.014","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1995-06-27","256.504","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1995-06-27","27.537","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1995-06-27","0.371","ug/l",,,,"goedgekeurd"
,,,,,,,,,
